Des-I,Emp-I,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,day_period,is_high_season,delay_status
SKBO,AVA,SKBO,AVA,8,1,2017,Domingo,I,morning,True,False
SKBO,AVA,SKBO,AVA,9,1,2017,Lunes,I,morning,True,False
SKBO,AVA,SKBO,AVA,10,1,2017,Martes,I,morning,True,False
SKBO,AVA,SKBO,AVA,11,1,2017,Miercoles,I,morning,True,False
SKBO,AVA,SKBO,AVA,12,1,2017,Jueves,I,morning,True,False
SKBO,AVA,SKBO,AVA,13,1,2017,Viernes,I,morning,True,False
SKBO,AVA,SKBO,AVA,14,1,2017,Sabado,I,morning,True,True
SKBO,AVA,SKBO,AVA,15,1,2017,Domingo,I,morning,True,False
SKBO,AVA,SKBO,AVA,16,1,2017,Lunes,I,morning,True,False
SKBO,AVA,SKBO,AVA,17,1,2017,Martes,I,morning,True,True
SKBO,AVA,SKBO,AVA,18,1,2017,Miercoles,I,morning,True,False
SKBO,AVA,SKBO,AVA,19,1,2017,Jueves,I,morning,True,False
SKBO,AVA,SKBO,AVA,20,1,2017,Viernes,I,morning,True,False
SKBO,AVA,SKBO,AVA,21,1,2017,Sabado,I,morning,True,False
SKBO,AVA,SKBO,AVA,22,1,2017,Domingo,I,morning,True,False
SKBO,AVA,SKBO,AVA,23,1,2017,Lunes,I,morning,True,False
SKBO,AVA,SKBO,AVA,24,1,2017,Martes,I,morning,True,True
SKBO,AVA,SKBO,AVA,25,1,2017,Miercoles,I,morning,True,False
SKBO,AVA,SKBO,AVA,26,1,2017,Jueves,I,morning,True,False
SKBO,AVA,SKBO,AVA,27,1,2017,Viernes,I,morning,True,False
SKBO,AVA,SKBO,AVA,28,1,2017,Sabado,I,morning,True,False
SKBO,AVA,SKBO,AVA,29,1,2017,Domingo,I,morning,True,False
SKBO,AVA,SKBO,AVA,30,1,2017,Lunes,I,morning,True,False
SKBO,AVA,SKBO,AVA,31,1,2017,Martes,I,morning,True,False
SKBO,AVA,SKBO,AVA,1,1,2017,Domingo,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,2,1,2017,Lunes,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,3,1,2017,Martes,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,4,1,2017,Miercoles,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,5,1,2017,Jueves,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,6,1,2017,Viernes,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,7,1,2017,Sabado,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,8,1,2017,Domingo,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,9,1,2017,Lunes,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,10,1,2017,Martes,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,11,1,2017,Miercoles,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,12,1,2017,Jueves,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,13,1,2017,Viernes,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,14,1,2017,Sabado,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,15,1,2017,Domingo,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,16,1,2017,Lunes,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,17,1,2017,Martes,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,18,1,2017,Miercoles,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,19,1,2017,Jueves,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,20,1,2017,Viernes,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,21,1,2017,Sabado,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,22,1,2017,Domingo,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,23,1,2017,Lunes,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,24,1,2017,Martes,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,25,1,2017,Miercoles,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,26,1,2017,Jueves,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,27,1,2017,Viernes,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,28,1,2017,Sabado,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,29,1,2017,Domingo,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,30,1,2017,Lunes,I,afternoon,True,False
SKBO,AVA,SKBO,AVA,31,1,2017,Martes,I,afternoon,True,True
SKBO,AVA,SKBO,AVA,15,1,2017,Domingo,I,morning,True,False
SKBO,AVA,SKBO,AVA,29,1,2017,Domingo,I,morning,True,False
SKBO,AVA,SKBO,AVA,1,1,2017,Domingo,I,evening,True,False
SKBO,AVA,SKBO,AVA,2,1,2017,Lunes,I,evening,True,False
SKBO,AVA,SKBO,AVA,3,1,2017,Martes,I,evening,True,False
SKBO,AVA,SKBO,AVA,4,1,2017,Miercoles,I,evening,True,False
SKBO,AVA,SKBO,AVA,6,1,2017,Viernes,I,evening,True,False
SKBO,AVA,SKBO,AVA,7,1,2017,Sabado,I,evening,True,False
SKBO,AVA,SKBO,AVA,8,1,2017,Domingo,I,evening,True,False
SKBO,AVA,SKBO,AVA,9,1,2017,Lunes,I,evening,True,False
SKBO,AVA,SKBO,AVA,10,1,2017,Martes,I,evening,True,False
SKBO,AVA,SKBO,AVA,11,1,2017,Miercoles,I,evening,True,False
SKBO,AVA,SKBO,AVA,12,1,2017,Jueves,I,evening,True,False
SKBO,AVA,SKBO,AVA,13,1,2017,Viernes,I,evening,True,False
SKBO,AVA,SKBO,AVA,14,1,2017,Sabado,I,evening,True,False
SKBO,AVA,SKBO,AVA,15,1,2017,Domingo,I,evening,True,False
SKBO,AVA,SKBO,AVA,16,1,2017,Lunes,I,evening,True,False
SKBO,AVA,SKBO,AVA,18,1,2017,Miercoles,I,evening,True,False
SKBO,AVA,SKBO,AVA,19,1,2017,Jueves,I,evening,True,False
SKBO,AVA,SKBO,AVA,20,1,2017,Viernes,I,evening,True,False
SKBO,AVA,SKBO,AVA,22,1,2017,Domingo,I,evening,True,False
SKBO,AVA,SKBO,AVA,23,1,2017,Lunes,I,evening,True,False
SKBO,AVA,SKBO,AVA,24,1,2017,Martes,I,evening,True,False
SKBO,AVA,SKBO,AVA,25,1,2017,Miercoles,I,evening,True,False
SKBO,AVA,SKBO,AVA,26,1,2017,Jueves,I,evening,True,False
SKBO,AVA,SKBO,AVA,27,1,2017,Viernes,I,evening,True,False
SKBO,AVA,SKBO,AVA,28,1,2017,Sabado,I,evening,True,False
SKBO,AVA,SKBO,AVA,29,1,2017,Domingo,I,evening,True,False
SKBO,AVA,SKBO,AVA,30,1,2017,Lunes,I,evening,True,False
SKBO,AVA,SKBO,AVA,31,1,2017,Martes,I,evening,True,False
SKBO,AVA,SKBO,AVA,5,1,2017,Jueves,I,morning,True,True
LIRF,AZA,LIRF,AZA,1,1,2017,Domingo,I,afternoon,True,True
LIRF,AZA,LIRF,AZA,2,1,2017,Lunes,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,3,1,2017,Martes,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,5,1,2017,Jueves,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,7,1,2017,Sabado,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,8,1,2017,Domingo,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,9,1,2017,Lunes,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,10,1,2017,Martes,I,afternoon,True,True
LIRF,AZA,LIRF,AZA,12,1,2017,Jueves,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,14,1,2017,Sabado,I,afternoon,True,True
LIRF,AZA,LIRF,AZA,15,1,2017,Domingo,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,16,1,2017,Lunes,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,17,1,2017,Martes,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,19,1,2017,Jueves,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,21,1,2017,Sabado,I,afternoon,True,True
LIRF,AZA,LIRF,AZA,22,1,2017,Domingo,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,23,1,2017,Lunes,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,24,1,2017,Martes,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,26,1,2017,Jueves,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,28,1,2017,Sabado,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,29,1,2017,Domingo,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,30,1,2017,Lunes,I,afternoon,True,False
LIRF,AZA,LIRF,AZA,31,1,2017,Martes,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,4,1,2017,Miercoles,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,5,1,2017,Jueves,I,afternoon,True,True
EGLL,BAW,EGLL,BAW,7,1,2017,Sabado,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,9,1,2017,Lunes,I,afternoon,True,True
EGLL,BAW,EGLL,BAW,11,1,2017,Miercoles,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,12,1,2017,Jueves,I,afternoon,True,True
EGLL,BAW,EGLL,BAW,14,1,2017,Sabado,I,afternoon,True,True
EGLL,BAW,EGLL,BAW,16,1,2017,Lunes,I,afternoon,True,True
EGLL,BAW,EGLL,BAW,18,1,2017,Miercoles,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,19,1,2017,Jueves,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,21,1,2017,Sabado,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,23,1,2017,Lunes,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,25,1,2017,Miercoles,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,26,1,2017,Jueves,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,28,1,2017,Sabado,I,afternoon,True,False
EGLL,BAW,EGLL,BAW,30,1,2017,Lunes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,1,1,2017,Domingo,I,morning,True,False
MPTO,CMP,MPTO,CMP,2,1,2017,Lunes,I,morning,True,False
MPTO,CMP,MPTO,CMP,3,1,2017,Martes,I,morning,True,False
MPTO,CMP,MPTO,CMP,4,1,2017,Miercoles,I,morning,True,False
MPTO,CMP,MPTO,CMP,5,1,2017,Jueves,I,morning,True,False
MPTO,CMP,MPTO,CMP,6,1,2017,Viernes,I,morning,True,False
MPTO,CMP,MPTO,CMP,7,1,2017,Sabado,I,morning,True,False
MPTO,CMP,MPTO,CMP,8,1,2017,Domingo,I,morning,True,False
MPTO,CMP,MPTO,CMP,9,1,2017,Lunes,I,morning,True,False
MPTO,CMP,MPTO,CMP,10,1,2017,Martes,I,morning,True,False
MPTO,CMP,MPTO,CMP,11,1,2017,Miercoles,I,morning,True,False
MPTO,CMP,MPTO,CMP,12,1,2017,Jueves,I,morning,True,False
MPTO,CMP,MPTO,CMP,13,1,2017,Viernes,I,morning,True,False
MPTO,CMP,MPTO,CMP,14,1,2017,Sabado,I,morning,True,False
MPTO,CMP,MPTO,CMP,15,1,2017,Domingo,I,morning,True,False
MPTO,CMP,MPTO,CMP,16,1,2017,Lunes,I,morning,True,False
MPTO,CMP,MPTO,CMP,17,1,2017,Martes,I,morning,True,False
MPTO,CMP,MPTO,CMP,18,1,2017,Miercoles,I,morning,True,False
MPTO,CMP,MPTO,CMP,19,1,2017,Jueves,I,morning,True,False
MPTO,CMP,MPTO,CMP,20,1,2017,Viernes,I,morning,True,False
MPTO,CMP,MPTO,CMP,21,1,2017,Sabado,I,morning,True,False
MPTO,CMP,MPTO,CMP,22,1,2017,Domingo,I,morning,True,False
MPTO,CMP,MPTO,CMP,23,1,2017,Lunes,I,morning,True,False
MPTO,CMP,MPTO,CMP,24,1,2017,Martes,I,morning,True,False
MPTO,CMP,MPTO,CMP,25,1,2017,Miercoles,I,morning,True,False
MPTO,CMP,MPTO,CMP,26,1,2017,Jueves,I,morning,True,False
MPTO,CMP,MPTO,CMP,27,1,2017,Viernes,I,morning,True,False
MPTO,CMP,MPTO,CMP,28,1,2017,Sabado,I,morning,True,False
MPTO,CMP,MPTO,CMP,29,1,2017,Domingo,I,morning,True,False
MPTO,CMP,MPTO,CMP,30,1,2017,Lunes,I,morning,True,False
MPTO,CMP,MPTO,CMP,31,1,2017,Martes,I,morning,True,False
MPTO,CMP,MPTO,CMP,1,1,2017,Domingo,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,2,1,2017,Lunes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,3,1,2017,Martes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,4,1,2017,Miercoles,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,5,1,2017,Jueves,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,6,1,2017,Viernes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,7,1,2017,Sabado,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,8,1,2017,Domingo,I,afternoon,True,True
MPTO,CMP,MPTO,CMP,9,1,2017,Lunes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,10,1,2017,Martes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,11,1,2017,Miercoles,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,12,1,2017,Jueves,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,13,1,2017,Viernes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,14,1,2017,Sabado,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,15,1,2017,Domingo,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,16,1,2017,Lunes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,17,1,2017,Martes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,18,1,2017,Miercoles,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,19,1,2017,Jueves,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,20,1,2017,Viernes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,21,1,2017,Sabado,I,afternoon,True,True
MPTO,CMP,MPTO,CMP,22,1,2017,Domingo,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,23,1,2017,Lunes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,24,1,2017,Martes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,25,1,2017,Miercoles,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,26,1,2017,Jueves,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,27,1,2017,Viernes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,28,1,2017,Sabado,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,29,1,2017,Domingo,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,30,1,2017,Lunes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,31,1,2017,Martes,I,afternoon,True,False
MPTO,CMP,MPTO,CMP,1,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,2,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,4,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,5,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,6,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,7,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,8,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,9,1,2017,Lunes,I,evening,True,True
MPTO,CMP,MPTO,CMP,10,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,11,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,12,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,13,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,14,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,15,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,16,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,17,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,20,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,21,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,22,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,23,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,24,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,25,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,26,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,27,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,28,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,29,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,30,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,31,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,7,1,2017,Sabado,I,morning,True,False
MPTO,CMP,MPTO,CMP,8,1,2017,Domingo,I,morning,True,False
MPTO,CMP,MPTO,CMP,9,1,2017,Lunes,I,morning,True,False
MPTO,CMP,MPTO,CMP,10,1,2017,Martes,I,morning,True,False
MPTO,CMP,MPTO,CMP,11,1,2017,Miercoles,I,morning,True,False
MPTO,CMP,MPTO,CMP,12,1,2017,Jueves,I,morning,True,False
MPTO,CMP,MPTO,CMP,13,1,2017,Viernes,I,morning,True,True
MPTO,CMP,MPTO,CMP,14,1,2017,Sabado,I,morning,True,False
MPTO,CMP,MPTO,CMP,15,1,2017,Domingo,I,morning,True,True
MPTO,CMP,MPTO,CMP,16,1,2017,Lunes,I,morning,True,False
MPTO,CMP,MPTO,CMP,17,1,2017,Martes,I,morning,True,False
MPTO,CMP,MPTO,CMP,18,1,2017,Miercoles,I,morning,True,False
MPTO,CMP,MPTO,CMP,19,1,2017,Jueves,I,morning,True,False
MPTO,CMP,MPTO,CMP,20,1,2017,Viernes,I,morning,True,False
MPTO,CMP,MPTO,CMP,21,1,2017,Sabado,I,morning,True,False
MPTO,CMP,MPTO,CMP,22,1,2017,Domingo,I,morning,True,False
MPTO,CMP,MPTO,CMP,23,1,2017,Lunes,I,morning,True,False
MPTO,CMP,MPTO,CMP,24,1,2017,Martes,I,morning,True,False
MPTO,CMP,MPTO,CMP,25,1,2017,Miercoles,I,morning,True,False
MPTO,CMP,MPTO,CMP,26,1,2017,Jueves,I,morning,True,False
MPTO,CMP,MPTO,CMP,27,1,2017,Viernes,I,morning,True,False
MPTO,CMP,MPTO,CMP,28,1,2017,Sabado,I,morning,True,False
MPTO,CMP,MPTO,CMP,29,1,2017,Domingo,I,morning,True,False
MPTO,CMP,MPTO,CMP,30,1,2017,Lunes,I,morning,True,False
MPTO,CMP,MPTO,CMP,31,1,2017,Martes,I,morning,True,False
MPTO,CMP,MPTO,CMP,1,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,2,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,3,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,4,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,5,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,6,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,7,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,8,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,9,1,2017,Lunes,I,evening,True,True
MPTO,CMP,MPTO,CMP,10,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,11,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,12,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,13,1,2017,Viernes,I,evening,True,True
MPTO,CMP,MPTO,CMP,14,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,15,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,16,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,17,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,18,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,19,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,20,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,21,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,22,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,23,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,24,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,25,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,27,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,28,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,29,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,30,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,31,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,1,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,2,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,3,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,4,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,5,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,6,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,7,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,8,1,2017,Domingo,I,evening,True,True
MPTO,CMP,MPTO,CMP,9,1,2017,Lunes,I,evening,True,True
MPTO,CMP,MPTO,CMP,10,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,11,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,12,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,13,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,14,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,15,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,16,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,17,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,18,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,19,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,20,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,22,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,23,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,24,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,25,1,2017,Miercoles,I,evening,True,False
MPTO,CMP,MPTO,CMP,26,1,2017,Jueves,I,evening,True,False
MPTO,CMP,MPTO,CMP,27,1,2017,Viernes,I,evening,True,False
MPTO,CMP,MPTO,CMP,28,1,2017,Sabado,I,evening,True,False
MPTO,CMP,MPTO,CMP,29,1,2017,Domingo,I,evening,True,False
MPTO,CMP,MPTO,CMP,30,1,2017,Lunes,I,evening,True,False
MPTO,CMP,MPTO,CMP,31,1,2017,Martes,I,evening,True,False
MPTO,CMP,MPTO,CMP,9,1,2017,Lunes,I,morning,True,False
KATL,DAL,KATL,DAL,1,1,2017,Domingo,I,evening,True,False
KATL,DAL,KATL,DAL,2,1,2017,Lunes,I,evening,True,False
KATL,DAL,KATL,DAL,3,1,2017,Martes,I,evening,True,False
KATL,DAL,KATL,DAL,4,1,2017,Miercoles,I,evening,True,False
KATL,DAL,KATL,DAL,5,1,2017,Jueves,I,evening,True,False
KATL,DAL,KATL,DAL,7,1,2017,Sabado,I,morning,True,True
KATL,DAL,KATL,DAL,7,1,2017,Sabado,I,evening,True,False
KATL,DAL,KATL,DAL,8,1,2017,Domingo,I,evening,True,False
KATL,DAL,KATL,DAL,9,1,2017,Lunes,I,evening,True,False
KATL,DAL,KATL,DAL,10,1,2017,Martes,I,evening,True,False
KATL,DAL,KATL,DAL,11,1,2017,Miercoles,I,evening,True,True
KATL,DAL,KATL,DAL,12,1,2017,Jueves,I,evening,True,False
KATL,DAL,KATL,DAL,13,1,2017,Viernes,I,evening,True,False
KATL,DAL,KATL,DAL,14,1,2017,Sabado,I,evening,True,False
KATL,DAL,KATL,DAL,15,1,2017,Domingo,I,evening,True,False
KATL,DAL,KATL,DAL,16,1,2017,Lunes,I,evening,True,False
KATL,DAL,KATL,DAL,17,1,2017,Martes,I,evening,True,True
KATL,DAL,KATL,DAL,18,1,2017,Miercoles,I,evening,True,False
KATL,DAL,KATL,DAL,19,1,2017,Jueves,I,evening,True,False
KATL,DAL,KATL,DAL,20,1,2017,Viernes,I,evening,True,False
KATL,DAL,KATL,DAL,21,1,2017,Sabado,I,evening,True,False
KATL,DAL,KATL,DAL,22,1,2017,Domingo,I,evening,True,False
KATL,DAL,KATL,DAL,23,1,2017,Lunes,I,evening,True,True
KATL,DAL,KATL,DAL,24,1,2017,Martes,I,evening,True,False
KATL,DAL,KATL,DAL,25,1,2017,Miercoles,I,evening,True,False
KATL,DAL,KATL,DAL,26,1,2017,Jueves,I,evening,True,False
KATL,DAL,KATL,DAL,27,1,2017,Viernes,I,evening,True,False
KATL,DAL,KATL,DAL,28,1,2017,Sabado,I,evening,True,False
KATL,DAL,KATL,DAL,29,1,2017,Domingo,I,evening,True,True
KATL,DAL,KATL,DAL,30,1,2017,Lunes,I,evening,True,True
KATL,DAL,KATL,DAL,31,1,2017,Martes,I,evening,True,False
SBGR,GLO,SBGR,GLO,1,1,2017,Domingo,I,morning,True,False
SBGR,GLO,SBGR,GLO,2,1,2017,Lunes,I,morning,True,False
SBGR,GLO,SBGR,GLO,3,1,2017,Martes,I,morning,True,False
SBGR,GLO,SBGR,GLO,4,1,2017,Miercoles,I,morning,True,False
SBGR,GLO,SBGR,GLO,5,1,2017,Jueves,I,morning,True,False
SBGR,GLO,SBGR,GLO,7,1,2017,Sabado,I,morning,True,True
SBGR,GLO,SBGR,GLO,9,1,2017,Lunes,I,morning,True,False
SBGR,GLO,SBGR,GLO,10,1,2017,Martes,I,morning,True,False
SBGR,GLO,SBGR,GLO,11,1,2017,Miercoles,I,morning,True,False
SBGR,GLO,SBGR,GLO,12,1,2017,Jueves,I,morning,True,False
SBGR,GLO,SBGR,GLO,14,1,2017,Sabado,I,morning,True,False
SBGR,GLO,SBGR,GLO,15,1,2017,Domingo,I,morning,True,False
SBGR,GLO,SBGR,GLO,17,1,2017,Martes,I,morning,True,False
SBGR,GLO,SBGR,GLO,18,1,2017,Miercoles,I,morning,True,True
SBGR,GLO,SBGR,GLO,19,1,2017,Jueves,I,morning,True,False
SBGR,GLO,SBGR,GLO,20,1,2017,Viernes,I,morning,True,False
SBGR,GLO,SBGR,GLO,21,1,2017,Sabado,I,morning,True,False
SBGR,GLO,SBGR,GLO,22,1,2017,Domingo,I,morning,True,False
SBGR,GLO,SBGR,GLO,23,1,2017,Lunes,I,morning,True,False
SBGR,GLO,SBGR,GLO,24,1,2017,Martes,I,morning,True,False
SBGR,GLO,SBGR,GLO,26,1,2017,Jueves,I,morning,True,False
SBGR,GLO,SBGR,GLO,27,1,2017,Viernes,I,morning,True,False
